Referência:;2019;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.010.0001 - Equipamentos;003.0004 - Cesta Básica;3496,367413;3419,91784;3072,67465;3771,676229;3912,041934;4069,926204;2918,055654;2786,452685;2999,758528;5210,945563;2830,00845;3269,621492;3892,512919;3447,585761;3362,861159;4421,684773;3271,812626;4043,426287;3556,030626;4171,623341;5154,391679;3782,095326;6347,541139;8468,429328
001.010.0002 - Utilidades;003.0004 - Cesta Básica;1739,805529;2064,367166;2031,713848;2133,536098;1754,868605;2287,95013;1873,853773;2272,35333;1715,303282;1866,065121;1481,38113;1470,765966;1466,524134;1972,260753;2251,120206;1715,358978;1897,792851;2205,315746;2300,31288;2145,658784;2114,046288;1939,90761;3273,947408;3551,62471
001.010.0003 - Predial;003.0004 - Cesta Básica;657,1837421;615,0942044;525,9729856;732,4536217;548,8480739;570,5726465;480,9647795;752,2599906;486,0052725;662,0814036;461,3234877;595,007512;483,9573513;619,8177532;725,8378913;519,3101846;655,5563282;523,3020732;703,7913463;680,9313118;762,3134297;893,1354394;1166,237454;1147,326173
001.010.0003 - Predial;006.0001 - Taxas e Impostos;37477,84198;11145,47095;42321,60557;5346,681135;29491,21321;26082,77305;38119,70804;1148,245849;2527,286227;1999,631195;20600,81263;43102,50239;4582,959483;5246,601689;9976,788089;1205,217977;2461,147023;3270,591641;6964,893898;4058,168277;2876,836839;561,9047484;31945,03349;40825,65652
001.001.0001 - Linha de Produção;006.0002 - Copa;1573,746962;1722,17667;1629,515244;1516,825581;1477,170105;2247,549094;1507,287385;1210,517614;1742,075534;2081,413521;1454,768579;2238,854702;1678,269455;1808,61779;1496,68283;1967,990684;1475,734398;2025,062615;1310,75349;1377,732576;1528,140141;1845,165252;1471,770886;2302,795705
001.010.0001 - Equipamentos;006.0002 - Copa;1286,436519;1337,075312;1440,137398;1541,354885;1335,170902;1881,515981;1271,330444;1626,001106;1162,676134;1841,504617;1470,185068;1459,237094;1261,775665;2418,256917;1455,595759;1738,951013;1323,364633;1719,551351;1432,478335;2092,873622;1538,389261;1825,95655;1793,410829;1931,250638
001.006.0001 - Testes de Qualidade;006.0002 - Copa;1845,686144;2165,82179;1462,140559;1684,505026;1404,744341;1940,267899;1254,473153;1370,200658;1429,002305;2081,814208;1769,719443;2030,553144;1598,509969;2226,795401;1569,735031;2107,511202;1684,903546;1606,891718;1220,954425;1795,326052;1380,02359;1958,824926;1197,160182;1931,934548
001.009.0002 - Gestão de Projetos;006.0003 - Alimentação Externa;566,6445324;259,2408292;687,2950026;471,0453467;639,7130366;169,320519;664,3514958;583,089776;488,5656535;53,26001252;548,9266003;460,3779302;821,6011953;397,4136632;687,7515281;475,6715414;651,3139172;185,3110548;718,1425295;226,2673524;793,2211043;1106,219915;792,7446836;315,9937612
001.005.0001 - Pesquisa e Desenvolvimento;006.0003 - Alimentação Externa;273,1461049;143,4984648;329,8353;194,4920472;297,6806528;81,04855631;249,8213687;229,5376693;288,6883354;22,64657802;341,9144431;229,0227982;309,5119286;147,2922347;355,0838827;160,6420608;240,0395059;89,93219104;391,5055407;102,1372259;303,2999516;410,5193778;300,6065354;136,5777802
001.009.0002 - Gestão de Projetos;006.0004 - Condução;312,3808083;130,7154777;322,2085704;94,91406949;324,0731424;46,04947217;385,4413058;369,2774602;282,8711157;28,16995912;251,4298612;72,61225681;371,512887;4,624327753;292,0893869;91,01180239;346,6799723;6,774027487;355,636202;45,40253322;367,5314148;49,19188602;283,7211099;104,9333376
001.005.0001 - Pesquisa e Desenvolvimento;006.0004 - Condução;228,0103196;149,2908937;237,4135826;80,16440867;203,3387367;25,13195731;194,0743645;202,0703315;182,100167;21,14059898;184,0636693;36,53986245;163,4293941;3,649694873;261,9735847;85,77238684;159,5073193;4,995018313;183,5313279;24,18627593;166,8401015;37,70880896;190,112757;70,13181777
001.009.0002 - Gestão de Projetos;006.0005 - Viagens;491,9563835;150,7299987;0;0;1085,85638;139,8930179;0;257,3384778;0;42,92348272;0;60,86669661;880,7168272;862,1978677;0;0;1652,890358;255,1871021;0;564,3311342;0;239,2632139;0;1104,483389
001.005.0001 - Pesquisa e Desenvolvimento;006.0005 - Viagens;632,7854509;237,2336712;0;0;1665,270282;250,9961727;0;421,8596501;0;71,17501834;0;107,7787941;1459,238679;1406,994724;0;0;1549,637123;432,6768031;0;763,7052233;0;428,8172255;0;1230,928575
001.001.0001 - Linha de Produção;006.0006 - Uniformes ;27661,17828;32796,20977;23973,39205;59672,98188;32830,96018;41673,31688;21233,50333;21029,70373;44161,01232;57973,72208;37079,74971;29951,38331;28941,84521;34028,3306;30407,18276;26814,26315;22979,04376;22652,71628;36589,17795;38602,69673;30688,00247;20903,67173;25501,55535;28460,73154
001.006.0001 - Testes de Qualidade;006.0006 - Uniformes ;3430,345693;5690,713276;3896,29808;6243,53457;4806,292653;3741,571051;3036,797911;2829,263812;4102,797368;6741,673647;4788,237458;4391,995965;4141,165063;4227,98893;4116,955439;4696,316908;3443,912695;3554,619423;4138,571083;4448,77525;3294,441286;3520,71343;4066,68427;3930,430884
001.007.0002 - Transporte e Distribuição;006.0006 - Uniformes ;1164,041683;1343,718294;1159,319434;1664,021737;1708,802993;1564,236898;603,3022441;934,690964;2226,255137;2250,06202;1351,625836;1507,958933;1207,971525;1017,384971;1684,332436;1460,294574;1329,82682;1205,936174;1232,616864;1325,875356;1149,067336;1143,483221;1003,980054;1614,000981
001.010.0001 - Equipamentos;006.0006 - Uniformes ;6841,080122;9819,869357;6133,814691;10872,60439;6001,847486;7802,883949;4235,245313;5382,08357;8413,716327;9919,304534;7258,361894;7279,03122;7379,217464;6824,737923;7036,825123;5227,457762;6985,89509;5610,321043;5861,619519;4986,186508;5865,82241;5935,835396;7683,955485;8094,019178
001.010.0002 - Utilidades;006.0006 - Uniformes ;404,4732311;449,9774655;373,669666;571,1246646;533,6818445;626,2385902;257,1336385;377,68272;669,6485295;703,2386719;443,3326227;410,4049175;421,0303577;413,9215953;414,4390493;558,2238798;362,6369476;459,4109175;401,2621268;456,683715;508,6213203;428,8216421;382,9329642;563,2020556
001.010.0003 - Predial;006.0006 - Uniformes ;453,0925465;515,2034241;484,2894309;584,173109;451,9565541;511,5753629;282,7068625;300,3095505;556,1905967;530,2419696;403,343293;441,9148681;460,7081389;365,0844127;520,8518835;518,43172;405,5255451;313,8985414;425,5626208;440,9863483;393,6516967;355,6603377;493,5297341;346,9714624
001.001.0001 - Linha de Produção;006.0007 - Material de Segurança;102942,9684;85787,11255;113926,7733;119300,5469;115030,8495;98844,77948;93959,91989;93318,93719;77970,14022;68636,78956;115363,2841;115083,3055;57662,26681;120525,1757;67019,75919;110204,6949;60355,48453;82976,92888;62372,08053;93411,97429;59110,16732;70116,52735;53033,43147;75183,6381
001.006.0001 - Testes de Qualidade;006.0007 - Material de Segurança;3472,03853;2964,838182;3532,774167;2930,210551;2994,766765;3439,581498;3183,695395;2794,268741;3365,021299;3592,119599;4095,574677;2712,160779;1929,556593;2928,622874;2062,156959;3491,999908;1589,915256;2688,350395;1825,772124;2894,732108;1902,073453;2602,053971;2377,015005;2129,085517
001.007.0002 - Transporte e Distribuição;006.0007 - Material de Segurança;1614,582279;1652,790904;1854,406912;1334,619588;1836,673669;1831,007884;1929,311004;2065,286172;1633,459169;2058,752394;1170,305322;2006,018745;1240,742454;1749,881364;1224,290375;1703,254638;966,2118159;1506,191883;1136,091365;1123,616199;1031,19765;975,636439;1191,562588;1059,522816
001.010.0001 - Equipamentos;006.0007 - Material de Segurança;34607,51714;31616,2701;35999,49698;21947,73154;34395,06175;44177,28202;31468,19327;31810,31348;32840,31614;26749,04083;32026,56611;24216,49006;24558,30835;31785,43671;22307,08839;40978,70682;20148,585;27007,20001;21038,5609;34081,54091;25213,74477;22395,10921;19357,90302;28181,75259
001.010.0002 - Utilidades;006.0007 - Material de Segurança;15271,14904;17079,7557;13130,76957;14669,73483;13409,59764;13090,95634;18886,35665;20573,62121;13390,04853;16389,3708;15131,49107;20256,37259;9616,415848;19287,74012;12455,70352;13761,03086;13149,65862;14079,90029;9443,863496;11537,69163;8356,305184;9819,181616;11297,48313;14068,61648
001.010.0003 - Predial;006.0007 - Material de Segurança;11181,34878;12030,51032;9217,372672;10917,4765;13416,57478;11423,98397;13394,76855;9967,624187;11807,10875;10514,62875;12317,94968;13457,10073;6421,600499;11994,36297;9250,651574;13932,90642;7621,863361;9489,127165;6025,908446;10867,89377;6367,353736;6967,642452;8008,276838;9609,100662
001.001.0001 - Linha de Produção;006.0008 - Material de Consumo;16661,90854;23423,84711;16927,38151;15761,73199;17645,15392;18640,16149;19404,19727;19827,70666;16337,34214;22508,66335;19670,02451;21912,38724;23839,07298;17583,26343;19410,44962;20713,71026;12075,4784;20291,72588;17207,0191;19303,7948;20007,15769;15727,91647;21046,45193;18571,2901
001.010.0001 - Equipamentos;006.0008 - Material de Consumo;8068,720365;7447,34044;8269,069608;7052,832434;5303,350319;7906,50072;6234,275376;9373,090762;6877,006297;8643,827341;7175,213139;8488,305555;7134,242393;6947,967598;7081,11873;6025,857723;7363,637721;7076,014409;4993,159182;7832,880349;5830,921855;6089,460296;7771,952801;7809,038368
001.006.0001 - Testes de Qualidade;006.0008 - Material de Consumo;2311,101647;2680,154543;3204,095581;3388,52814;2558,237911;2755,63909;2857,874616;3593,109938;3223,004316;2605,64578;3636,560508;2352,066707;3686,597122;3691,391167;2498,480052;2934,066431;2187,16552;3067,977158;2440,209066;2906,787317;3385,826503;2161,593097;3383,624174;3148,26155
001.006.0001 - Testes de Qualidade;006.0009 - Material de Laboratório;5391,423745;5671,426165;7184,250197;9942,882986;4826,333197;3100,045808;4800,529663;2345,213141;4306,357176;0;4065,08046;1841,599961;6007,091838;4939,498712;586,0398202;73,34629858;4317,71077;4118,367397;3556,569918;2582,767916;12029,20799;3867,045902;3753,350462;5562,469068
001.001.0001 - Linha de Produção;006.0010 - Fretes;799,1721436;688,6883618;648,9187168;849,9621839;885,0154964;736,9836075;736,2801259;702,4010716;900,001087;1068,462783;914,0690441;566,5193011;655,5713708;524,5977201;659,454762;648,7959242;762,2012734;523,5055983;687,9136846;623,0689832;789,7389899;766,8718229;854,635144;416,6099782
001.010.0001 - Equipamentos;006.0010 - Fretes;5409,053355;7285,475333;5511,158745;8329,441243;4138,754088;5619,646786;4718,835417;4922,919186;5018,822103;6155,226394;4168,671177;3234,090983;6137,668462;4808,307841;4466,73685;5613,72734;4417,108568;3325,972342;4932,481882;5263,219586;4609,225063;3516,766758;4835,103559;2925,273534
001.006.0001 - Testes de Qualidade;006.0010 - Fretes;1573,271995;1601,772418;984,0238923;1946,726599;1723,629996;1503,663615;1109,484809;1367,221313;1502,386088;1813,435398;1310,416508;1144,291609;1591,493047;1295,53914;1191,553028;1565,685214;1450,602316;1003,459455;1230,970089;1015,068957;1225,17989;1284,029416;1364,52691;796,856615
001.001.0001 - Linha de Produção;006.0011 - Serviços Terceirizados;40078,44049;56293,73801;42588,44584;40723,86172;34845,04377;46551,8116;45622,08645;47521,48459;45359,40532;53249,03026;40427,35841;51635,7986;49677,21513;39561,46032;54217,99601;42018,60483;48600,42155;48324,59174;39185,35533;41223,99998;45598,75749;40951,10843;42604,28078;41248,38654
001.010.0001 - Equipamentos;006.0011 - Serviços Terceirizados;271440,1971;299665,9245;312838,8917;270784,3329;279981,4673;320704,1496;248301,0184;280292,2836;207812,5906;274020,1802;268311,3898;240657,7449;273627,7235;316937,3309;231364,8613;308815,3982;310377,5588;273264,0414;212606,7895;402626,1038;272573,7276;276540,0727;227289,7603;240889,2193
001.006.0001 - Testes de Qualidade;006.0011 - Serviços Terceirizados;21807,72645;27314,41958;25256,83992;25752,72567;27203,26223;26519,87904;22218,20201;22460,27627;15662,22123;24994,39529;24176,56825;21288,49839;27900,07116;19130,63395;21519,68684;19165,92849;31929,1343;28581,64329;22991,22584;20897,94775;23085,16834;25013,94959;29766,37182;19491,39233
001.009.0002 - Gestão de Projetos;006.0011 - Serviços Terceirizados;89468,77169;86635,64205;62868,22682;77604,18191;67078,99601;64161,72886;62583,93789;71347,24913;60870,42123;64428,19554;51970,35158;59729,75683;66447,0318;68039,03632;73540,08322;66930,86802;72706,09904;102377,7894;56555,2062;76144,45151;71964,85601;63790,84435;78060,87871;75922,32109
001.003.0005 - Gerência de RH;006.0012 - Material de Ambulatório;327,3031321;1129,30929;352,1954805;1997,593382;264,727031;0;399,7749543;1393,620232;413,613689;0;303,2105153;0;345,2022157;1832,220881;340,3928054;0;271,6338561;0;281,4015594;0;391,4653034;0;288,2457629;0
001.009.0001 - Novos Projetos;006.0013 - Consultorias;11638,7336;12630,13393;13757,28535;11624,92033;15208,03991;12177,28389;14170,69176;18943,05764;14345,92421;29322,45545;13367,49683;12734,60106;20627,39736;20448,95206;12124,05199;17375,14889;15015,08982;13357,68741;26308,91205;19285,89653;12869,57894;14254,22355;24758,08005;19050,17333
001.010.0003 - Predial;006.0014 - Mobiliário;5116,174367;5865,67346;6710,724111;9273,727914;2768,264453;3003,398979;4279,712949;3997,398781;619,9157393;476,5460443;5176,233209;6123,111368;3413,613909;3469,22374;4244,878664;2932,070196;2643,134932;9645,003584;4396,012581;8986,737782;2950,279998;6789,16071;9841,000438;6080,554345
001.010.0003 - Predial;006.0015 - Material de Limpeza;125105,7829;81220,91416;119789,8547;88642,88658;91484,31513;78094,29799;98472,85268;97370,95927;86933,87996;98088,27152;103422,9716;85332,41624;111265,7516;107901,1975;79105,40966;67812,6125;96184,11683;93486,76049;85402,37324;91407,42169;78128,12212;114332,979;107727,3072;122537,6766
001.001.0001 - Linha de Produção;006.0016 - Material de Escritório;3841,202595;3247,589183;3033,241421;3585,608507;3386,269061;2878,582651;3179,563805;4018,600797;3678,936768;3154,25088;4159,447286;3028,162732;3043,562212;1568,087108;3204,054009;2097,364413;3035,909082;4131,146902;2994,468707;2475,729643;3261,061004;1965,283799;3074,995072;3903,794727
001.001.0002 - Gerência de Produção;006.0016 - Material de Escritório;509,505792;451,9445661;594,5852762;533,3215118;566,4688795;362,4712231;597,1874954;653,6873119;510,9887993;419,3171565;687,2862855;368,9845719;664,3828285;361,4153284;444,6305615;465,3084588;625,3199073;747,2203636;483,1836106;528,0259877;663,7251396;381,2553721;557,3409306;518,6083159
001.002.0001 - Equipe de Vendas;006.0016 - Material de Escritório;388,3104777;311,7642779;333,6058806;336,4219425;341,8412945;200,468071;277,8047034;253,7533709;426,2376523;301,3869882;373,9860451;267,3843195;337,7298507;168,8419406;342,3167871;262,3012368;283,2333185;270,8986301;339,0638901;266,5432004;374,9848395;195,372105;238,6212393;366,1048389
001.002.0002 - Marketing Digital;006.0016 - Material de Escritório;138,4133895;117,7092653;140,8056982;109,6515006;100,8030268;117,6993178;170,0346566;138,5271137;132,3078031;112,2635768;121,3906323;90,36628016;123,6620096;61,88706545;148,3517065;112,027101;134,8413777;110,4349954;166,2651792;95,40452653;175,9623814;112,9137818;113,0573264;129,510185
001.002.0003 - Pesquisa de Mercado;006.0016 - Material de Escritório;53,09697795;55,44780838;64,56191811;50,80237018;61,39195131;44,70380234;54,41399398;49,53269632;69,09518938;42,89474658;54,45544518;49,24456216;55,24457595;33,66182364;44,79468288;33,51705667;47,95511808;57,28590311;46,1698449;34,96716749;63,54422186;38,24423942;49,60876237;56,99382262
001.002.0004 - Gerência de Vendas;006.0016 - Material de Escritório;26,27792856;32,14640435;20,9219646;30,85750301;21,09438135;16,15484355;22,85549207;25,72481394;29,6201763;26,79634069;28,6298725;18,03743549;26,32495403;13,26864629;29,21948966;25,53619252;25,1176558;29,65702444;21,93451113;28,23035847;33,80715767;14,12413456;31,39385239;28,29994276
001.003.0001 - Recrutamento e Seleção;006.0016 - Material de Escritório;54,98114916;52,26761665;42,08693497;44,74244735;42,17632047;28,7308003;35,89087602;38,14698874;52,98371561;36,00800983;37,91709359;34,22093418;44,81532124;23,50019443;52,02926878;37,14093412;60,21253434;57,53804173;38,87636125;29,04564873;53,51477432;36,85630771;38,26690554;45,92028087
001.003.0002 - Treinamento e Desenvolvimento;006.0016 - Material de Escritório;31,74077072;30,10895955;47,6903874;45,70663894;35,02235544;34,40509103;34,26152769;35,72251234;35,86823033;35,91419755;45,67494287;20,97823791;42,73572531;20,18562192;36,03637425;30,09661336;42,44603803;45,32205586;46,33774915;37,49585746;41,87208797;38,62676962;39,00053509;39,37953694
001.003.0003 - Remuneração e Benefícios;006.0016 - Material de Escritório;35,23922987;32,54183647;30,97856561;39,15947199;33,59507206;24,4618954;35,59292108;30,06020106;31,80995616;30,78126885;25,75534649;19,28578746;28,06969578;19,96611065;34,05256989;24,95889696;30,63692615;34,18846584;26,77106955;27,18177825;34,37182321;23,5881786;29,4769274;29,27268823
001.003.0004 - Relações Trabalhistas;006.0016 - Material de Escritório;19,91355985;27,80835318;30,92756293;22,70982971;26,99907278;13,08192686;24,91649167;27,82895424;27,94107087;24,90565757;28,58436354;17,5760857;25,77533156;12,31502926;31,80394493;19,28461738;25,03900237;29,82328045;28,89544375;16,70031137;18,6938927;18,86296016;19,60354665;28,19998401
001.003.0005 - Gerência de RH;006.0016 - Material de Escritório;13,63899166;17,70850492;11,83830973;20,02471405;13,79440343;11,24471732;17,32875809;18,19067409;17,92683238;14,08516167;19,76359228;9,45695147;14,33797168;8,076688198;14,84746523;11,56938035;22,45854046;20,6295066;15,38560021;10,45371306;20,3051671;9,1084986;14,18408627;17,24320932
001.004.0001 - Contabilidade Geral;006.0016 - Material de Escritório;46,97195304;41,98236399;56,61275717;38,28845893;49,14798437;29,49984846;43,21527079;46,45437933;58,29043821;32,91184251;39,96259282;35,1719916;48,35033808;18,40423175;44,47279728;27,65697347;43,79682822;54,82634757;39,03260426;35,48723169;51,89933661;32,47881636;42,82315837;37,56717952
