Referência:;2021;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.009.0002 - Gestão de Projetos;006.0003 - Alimentação Externa;619,14;323,43;721,81;488,92;727,21;210,59;823,96;612,7;600,72;60,74;604,58;501,96;805,61;413,25;854,28;456,37;714,4;225,72;771,44;242,01;871,83;1245,03;769,29;368,83
001.005.0001 - Pesquisa e Desenvolvimento;006.0003 - Alimentação Externa;314,69;154,3;340,88;198,15;338,35;94,63;299,05;265,32;360,4;24,89;349,48;233,24;355,74;160,67;354,31;187,62;257,25;93,74;375,96;114,17;308,98;450,48;295,82;142,76
001.009.0002 - Gestão de Projetos;006.0004 - Condução;315,46;153,77;319,13;115,31;365,76;48,32;404,66;450,87;324,52;32,7;294,11;81,46;363,69;4,95;315,79;111,38;368,48;8,17;358,06;48,9;361,63;58,85;344,67;123,48
001.005.0001 - Pesquisa e Desenvolvimento;006.0004 - Condução;225,86;143,79;267,7;85,94;246,71;24,72;238,78;227,41;190,21;22,82;216,96;43,7;186,94;3,59;264,52;101,92;194,27;5,34;220,04;26,32;195,92;43,53;225,28;85,05
001.009.0002 - Gestão de Projetos;006.0005 - Viagens;500,15;185,58;0;0;1158,61;156,55;0;304,28;0;50,23;0;75,86;842,76;929,25;0;0;1607,81;258,1;0;601,83;0;292,39;0;1063,71
001.005.0001 - Pesquisa e Desenvolvimento;006.0005 - Viagens;638,78;246,13;0;0;1781,38;298,97;0;514,97;0;70,96;0;116,67;1415,88;1357,04;0;0;1759,95;469,74;0;941,19;0;460,91;0;1480,53
001.001.0001 - Linha de Produção;006.0006 - Uniformes ;29371,43;31688,2;26825,07;61951,11;33316,64;40853,17;20576,16;23296,23;44981,44;55540,93;35703,2;33187,06;35379,99;35288,75;33139,78;32561,46;24936,18;26729,76;35759,97;36861,79;30617,4;24290,54;29419,67;33175,9
001.006.0001 - Testes de Qualidade;006.0006 - Uniformes ;3776,24;6328,35;4486,41;6052,05;5718,68;4294,27;2913,78;2950,78;5115,2;6899,66;5092,86;4348,14;4883,69;4275,26;4876,74;5579,82;3949,29;3763,69;5076,31;4962,43;3751,59;4388,68;3928,92;3899,68
001.007.0002 - Transporte e Distribuição;006.0006 - Uniformes ;1127,81;1617,84;1443,26;1885,31;1738,06;1774,82;715,89;1096,1;2130,67;2362,23;1317,79;1480,68;1244,02;1184,09;1614,95;1731,82;1391,59;1481,2;1314,04;1285,38;1348,69;1104,56;1210,37;1568,22
001.010.0001 - Equipamentos;006.0006 - Uniformes ;7396,82;9366,11;6695,74;12863,81;6425,53;8670,11;4238,15;5741,33;9228,87;9966,65;6914,27;7868,3;7157,1;7216,28;7423,93;6474,27;6859,03;6620,15;7117,83;6051,07;6494,08;6404,27;7627,97;7808,85
001.010.0002 - Utilidades;006.0006 - Uniformes ;455,89;443,24;422,83;626,24;566,13;625,08;253,63;422;683,1;777,19;476,66;445,77;477,58;443,79;476,52;538,46;392,22;454,55;493,71;516,31;510,89;473,78;369,83;550,02
001.010.0003 - Predial;006.0006 - Uniformes ;488,67;597,76;515,69;613,97;485,58;554,51;289,55;309,28;675,15;579,4;384,21;455,86;440,54;382,65;564,67;564,63;464,11;388,83;455,21;507,95;464,17;414,01;480,14;408,06
001.001.0001 - Linha de Produção;006.0007 - Material de Segurança;117285,56;93678,55;120296,8;114837,37;119040,83;96514,03;103710,1;95725,62;87122,23;84965,39;117146,28;114466,19;59969,78;122904,52;77501,6;108066,28;66697,78;97303,09;74359,45;98084,38;57184,01;70064,98;54096,4;75189,16
001.006.0001 - Testes de Qualidade;006.0007 - Material de Segurança;3966,12;2936,46;4003,02;3079,87;3103,26;3660,47;3761,52;3490,58;4019;3966,92;4091,22;2915,7;2199,56;3658,46;2358,06;3917,54;1798,22;2732,22;1818,94;3377,72;2252,51;2616,59;2508,67;2377,9
001.007.0002 - Transporte e Distribuição;006.0007 - Material de Segurança;1753,37;2048,65;1956,42;1647,52;2017,2;1838,06;1918,68;1988,01;1853,18;1972,61;1442,37;2030,23;1281,98;2163,14;1277,92;1928,87;1176,38;1590,65;1260,53;1204,37;1240,73;1118,31;1295,06;1166,43
001.010.0001 - Equipamentos;006.0007 - Material de Segurança;39126,21;30529,83;37652,77;26595,2;41722,94;42174,19;34186,84;38862,12;40740,07;32100,05;34018,68;30249,7;24358,34;32005,82;22145,86;39471,11;23636,07;28342,3;21010,93;34441,09;24531,13;23787,26;23312,1;32914,77
001.010.0002 - Utilidades;006.0007 - Material de Segurança;14554,05;17554,79;14867,81;16279,36;14623,79;14516,06;21736,59;22624,35;14740,93;19563,83;16115,33;20850,57;10298,39;18755,61;13182,73;13902,59;13172,77;14519,05;9225,82;12911,07;10287,14;10945,84;12424,71;15351,17
001.010.0003 - Predial;006.0007 - Material de Segurança;13435,58;13760,43;10647,15;13217,88;13887,01;11564,14;13869,69;11058,2;14209,72;12744,18;13611,53;14689,07;6369,92;14612,49;9232,98;13846,44;7559,78;9491,52;6400,96;11270,29;6582,36;8160,66;8951,58;11627,95
001.001.0001 - Linha de Produção;006.0008 - Material de Consumo;19338,04;24278,99;18039,22;18585,98;18283,94;19320,36;18782,26;21261,25;17955,69;23572,89;22887,36;21306,72;23580,87;20697,38;19614,68;20028,64;14347,42;21132,05;18472,56;20959,45;19230,32;18409,23;25614,97;18927,27
001.010.0001 - Equipamentos;006.0008 - Material de Consumo;8471,9;9095,66;8581,85;7184,47;5729,3;9157,15;6530,61;10422,74;7884,76;9858,45;8953,38;8368,2;7870,64;8335,73;6945,6;6753,64;7339,97;7589,09;5596,25;9054,9;7089,85;6580,98;9451,39;8878,77
001.006.0001 - Testes de Qualidade;006.0008 - Material de Consumo;2843,16;2717,97;3089,73;3251,19;2881,45;2843,99;2936,4;3703,9;3498,68;2677,29;3468,26;2756,61;3831,23;4029,79;2803,84;3109,7;2289,38;3378,97;2676,58;3163,83;3270,18;2688,33;3618,98;3889,14
001.006.0001 - Testes de Qualidade;006.0009 - Material de Laboratório;6253,77;5758,08;8953,91;10378,32;4833,05;3630,27;4640,48;2525,22;4884,18;0;4493,29;2281,29;5895,7;5290,2;621,36;79,11;5292,46;4196,09;3778,26;3004,35;12400,3;4033,03;4331,99;6710,51
001.001.0001 - Linha de Produção;006.0010 - Fretes;853,77;816,51;652,73;864,86;865,7;752,03;837,4;720,69;902,18;1173,83;895,39;547,64;693,07;534,58;708,86;625,98;726,49;553,83;666,22;638,97;851,5;820,81;854,12;460,89
001.010.0001 - Equipamentos;006.0010 - Fretes;6429,79;6951,72;5941,53;8488;4847,45;6568,31;5531,04;5158,86;5455,58;6887,28;4306,08;3792,69;6246,37;4739,13;4586,58;5424,86;4906,71;3839;4720,26;5833,29;4845,38;4248,2;4921,38;3183,86
001.006.0001 - Testes de Qualidade;006.0010 - Fretes;1788,86;1960,07;1216,79;2029,87;1841,31;1669,89;1255,38;1411,02;1615,85;1774,62;1581,41;1183,83;1795,14;1453,81;1275,23;1768,99;1577,66;987,59;1290,28;1159,3;1320,93;1363,02;1484,54;778,6
001.001.0001 - Linha de Produção;006.0011 - Serviços Terceirizados;42199,55;57242;52647,31;46442,19;43078,1;57223,8;51465,29;54504,16;55655,37;52616;44437,26;56958,18;48846,84;44563,99;54986,06;43893,37;52733,59;55183,97;44283,1;47933,84;56209,29;47873,76;46432,6;46094,18
001.010.0001 - Equipamentos;006.0011 - Serviços Terceirizados;324481,5;327331,54;306493,01;328340,24;327190,77;360371,36;306647,54;332968,22;248095,75;340425,27;310319,11;300650,94;282395,15;319222,74;269715,38;317551,92;321651,41;300600,51;250403,56;411867,88;274441,98;326842,16;259008,39;275435,55
001.006.0001 - Testes de Qualidade;006.0011 - Serviços Terceirizados;21634,25;30985,32;31223,29;29701,81;26720,83;27890,56;24417,3;21596,84;19116,17;24930,49;29913,69;24503,04;31229,26;23004,59;23844,71;23362,14;32151,9;32386,47;25546,92;25377,48;22875,45;27032,63;30320,97;22300,33
001.009.0002 - Gestão de Projetos;006.0011 - Serviços Terceirizados;86818,77;91241,9;66790,51;95898,2;74001,52;76630;65599;68308,61;65895,98;66668,78;64116;69566,2;74039,23;68030,32;75632,78;76161,53;76602;102225,48;68385,54;88063,33;87140,15;74627,43;82698,94;80316,06
001.003.0005 - Gerência de RH;006.0012 - Material de Ambulatório;401,24;1237,59;363,23;2177,1;278,65;0;394,81;1454,25;396,12;0;315,81;0;349,75;1915,02;332,96;0;305,37;0;329,57;0;391,13;0;280,86;0
001.009.0001 - Novos Projetos;006.0013 - Consultorias;13443,75;13495,07;14610,74;14003,51;16427,28;12416,51;17015,08;22239,46;13686,71;32168,72;13406,33;13214,28;19874,36;23611,55;14842,62;17030,38;14427,25;13330,41;25900,85;23925,55;12907,06;14019,01;24103,97;19719,24
001.010.0003 - Predial;006.0014 - Mobiliário;5632,33;5588,05;6503,69;9146,06;2886,02;3721,92;5188,43;4362,23;628,2;539,88;6355,51;6992,66;3911,75;4257,68;4593,94;3159,67;2518,63;9657,19;4213,83;10398,68;3296,61;6872,35;9549,27;6088,23
001.010.0003 - Predial;006.0015 - Material de Limpeza;126849,24;101478,74;122763,3;107887,59;97542,77;82750,51;100662,59;96516,58;104235,65;103805,7;101963,32;106529,91;123159,98;104450,01;98351,77;80623,94;93353,53;99855,81;92939,75;106092,92;91578,49;111798,65;112073,19;120958,82
001.001.0001 - Linha de Produção;006.0016 - Material de Escritório;3684,63;3569,88;3709,25;3451,31;3404,62;2769,3;3164,46;4050,02;3957,3;3356,68;4020,77;2906,56;3772,47;1736,58;3457,62;2388,14;3199,59;4131,05;3462,71;2738,71;3332,8;2352,12;3014,4;3936,79
001.001.0002 - Gerência de Produção;006.0016 - Material de Escritório;493,26;529,81;733,72;564,7;585,2;387,06;671,17;690,64;611,99;434,17;680,4;460;670,29;356,27;531,58;485,67;696,9;796,41;558,58;504,41;679,39;389,67;553,12;557,46
001.002.0001 - Equipe de Vendas;006.0016 - Material de Escritório;391,82;327,2;356,23;367,15;376,48;202,01;280,23;315,81;410,68;289,18;362,56;285,42;335,57;173,19;327,47;275,62;341,31;311,16;408,78;280,36;386,56;221,92;286,54;382,48
001.002.0002 - Marketing Digital;006.0016 - Material de Escritório;144,4;127,89;162,69;133,31;120,74;115,46;169,61;154,92;129,12;117,38;126,3;91,31;130,15;73,36;150,61;128,84;161,83;137,78;161,37;111,74;176,2;113,33;123,13;139,24
001.002.0003 - Pesquisa de Mercado;006.0016 - Material de Escritório;54,71;60,97;69,51;61,55;58,53;47,55;58,56;55,26;66,49;45,92;62,53;47,85;59,49;36,28;50,75;37,38;58,99;67,58;53,72;43,05;68,7;44,94;47,46;66,87
001.002.0004 - Gerência de Vendas;006.0016 - Material de Escritório;26,14;31,47;24,48;33,81;23,87;16,6;24,7;30,21;29,5;30,49;33,56;22,01;27,63;13,48;30,44;24,47;29,09;31,57;23,04;27,12;32,49;17,64;33,69;30,56
001.003.0001 - Recrutamento e Seleção;006.0016 - Material de Escritório;54,77;55,21;46,49;47,61;44,09;32,54;43,45;44,82;55,95;40,93;44,4;36,89;52,42;23,51;50,35;36,7;58,58;66,77;46,94;34,49;56,44;36,04;43,05;49,03
001.003.0002 - Treinamento e Desenvolvimento;006.0016 - Material de Escritório;34,98;35,41;51,47;46,13;35,03;35,38;39,88;34,77;44,69;42,73;49,77;25,95;41,56;19,68;38,14;35,18;46,43;45,19;49,63;37,91;49,64;36,96;45,05;48,4
001.003.0003 - Remuneração e Benefícios;006.0016 - Material de Escritório;34,96;34,72;37,62;41,14;38,62;26,11;37,99;31,13;39,08;31,43;32,12;21,19;30,09;22,87;38,7;27,38;34,96;36,73;30,08;29,54;33,93;23,1;35,51;29,46
001.003.0004 - Relações Trabalhistas;006.0016 - Material de Escritório;21,33;28,06;31,35;22,88;28,54;14,77;29,58;27,04;30,85;25,36;29,32;17,87;29,25;12,46;32,04;22,66;30,69;30,92;29,51;17,39;22,32;21,47;21,16;30,11
001.003.0005 - Gerência de RH;006.0016 - Material de Escritório;16,05;17,34;14,73;21,32;15,33;14,03;17,05;17,37;18,78;15,38;19,9;11,08;16,15;8,33;18,27;11,09;23,09;19,91;14,9;11,41;21;10,36;16,36;19,13
001.004.0001 - Contabilidade Geral;006.0016 - Material de Escritório;54,34;43,33;56,91;46,9;52,46;33,21;53,84;50,29;55,8;32,98;48,87;35,56;52,3;22,23;45,34;33,26;47,92;57,98;40,74;43,35;49,81;31,6;50,02;42,89
001.004.0002 - Planejamento Financeiro;006.0016 - Material de Escritório;33,53;26,93;25,13;26,85;30,48;16,94;28,92;31,62;32,57;23,06;27,35;19,38;26,98;14,62;31,73;18,55;38,69;29;31,44;19,22;26,17;24,08;32,59;34,77
001.004.0003 - Tesouraria;006.0016 - Material de Escritório;19,17;25,36;25,67;27,7;20,4;19,02;23,53;21,8;21,47;20,25;23,76;17,74;18,74;12,55;23,05;15,69;27,7;24,66;24,88;20,87;20,99;19,88;21,58;20,58
001.004.0004 - Controladoria;006.0016 - Material de Escritório;15,64;17,33;19,68;15,75;17,68;12,67;17,31;15,89;20,97;16,65;16;14,54;15,22;10,46;15,4;15,71;18,16;22,37;17,67;16,91;17,55;10,95;14,78;15,79
001.005.0001 - Pesquisa e Desenvolvimento;006.0016 - Material de Escritório;67,26;57,2;60,31;55,78;49,63;36,05;61,49;56,12;63,79;56,12;45,99;43,41;49,47;32;60,67;40,52;74,94;57,42;58,37;46,02;67,87;47,46;61,69;47,86
001.006.0001 - Testes de Qualidade;006.0016 - Material de Escritório;116,48;124,76;107,58;112,22;101,22;99,15;131,79;142,48;111,98;115,12;100,75;104,14;123,63;66,94;104,34;88,14;119,45;122,89;127,58;109,95;123,33;86,9;96,99;106,79
001.006.0002 - Inspeção de Produtos;006.0016 - Material de Escritório;38,16;31,61;41;30,8;29,68;26,93;28,88;38,68;41,73;28,51;33,02;28,5;34,84;22,94;35,14;24,78;43,74;43,82;28,34;32,96;35,8;23,73;37,89;41,08
001.006.0003 - Documentação Legal;006.0016 - Material de Escritório;17,93;18,88;16,27;19,36;18,74;10,2;13,95;19,31;16,97;17,73;14,46;13,69;19,77;11,12;16,51;13,06;21,66;19,3;16,93;16,54;20,06;11,87;14,32;18,25
001.007.0001 - Gerenciamento de Estoques;006.0016 - Material de Escritório;44,69;34,62;41,4;51,02;48,99;28,41;39,18;40,27;39,89;44,11;52,91;32,88;38,79;24,4;47,88;28,81;53,64;58,85;41,93;39,61;48,68;39,63;52,43;41,85
001.007.0002 - Transporte e Distribuição;006.0016 - Material de Escritório;38,6;37,45;37,73;41,9;44,54;29,18;41,53;38,41;35,72;38,91;36,73;29,48;42,28;23,99;48,78;26,36;41,82;51,56;37,37;31,21;41,82;24,34;35,58;41,31
001.007.0003 - Aquisição e Compras;006.0016 - Material de Escritório;25,76;24,38;27,35;28,96;27,11;16,07;26,38;18,77;22,7;18,28;27,23;16,02;20,25;13,78;20,05;19,38;31,22;25,27;22,04;16,29;23,14;17,34;21,28;21,38
001.007.0004 - Planejamento de Suprimentos;006.0016 - Material de Escritório;6,63;4,36;5,92;7,16;4,73;4,11;6,55;6,92;5,9;5,93;5,95;4,34;4,96;3,41;5,54;4,23;6,98;6,33;5,35;4,96;5,95;4,29;5,86;6,45
001.008.0001 - Suporte Técnico;006.0016 - Material de Escritório;78,61;55,52;67,03;61,46;67,9;48,45;55,08;57,42;70,55;49,69;58,55;45,86;78,75;42,06;64,13;44,95;88,01;61,8;58,95;58,44;63;46,61;80,05;79,79
001.008.0002 - Desenvolvimento de Software;006.0016 - Material de Escritório;44,06;44,16;44,92;46,54;46,46;41,13;57,75;62,37;52,08;53,14;60,65;43,29;57,72;29,04;63,85;41,46;71,2;55,56;42,81;46,87;45,2;32,64;52,86;43,11
001.008.0003 - Gerenciamento de Redes;006.0016 - Material de Escritório;30,23;37,81;35,03;40,86;30,46;27,24;37,67;35,07;34,9;31,74;27,53;25,49;30,21;21,78;36,22;22,97;42,12;36,43;38,8;28,35;41,29;25,11;28,93;39,78
001.008.0004 - Segurança da Informação;006.0016 - Material de Escritório;17,8;17,03;19,58;20,58;13,67;10,01;18,13;18,94;21,14;15,42;18,87;15,08;16,81;10,18;17,61;12,96;19,78;21,67;14,47;12,16;20,69;12,21;17,3;16,43
001.009.0001 - Novos Projetos;006.0016 - Material de Escritório;48,06;46,54;53,88;50,16;43,71;26,82;46,43;39,1;52,25;45,67;36,84;33,99;49,05;26,36;53,13;36,34;49,78;61,17;38,18;37,92;38,78;39,2;40,81;51,31
001.009.0002 - Gestão de Projetos;006.0016 - Material de Escritório;31,31;38,05;30,24;38,54;34,82;29,34;36,57;39,15;32,01;31,18;33,64;23,77;31,23;17,95;40,23;24,69;47,05;41,23;37,22;24,23;40,32;23,62;38,53;41,19
001.009.0003 - Desenho Tecnico;006.0016 - Material de Escritório;22,62;19,49;22,98;19,87;24,12;15,33;24,37;20,25;19,71;17,1;21,36;16,61;23,84;15,23;21,4;19,69;21,71;29,91;25,31;19,82;20,37;18,15;22,53;23,41
001.009.0004 - Gerencia da Engenharia;006.0016 - Material de Escritório;12,32;11,1;11,65;10;9,88;7,62;13,51;10,38;12,15;8,33;11,3;7;9,69;6;11,34;9,83;11,51;12,52;9,49;10,42;10,97;8,85;9,41;10,27
001.010.0001 - Equipamentos;006.0016 - Material de Escritório;144,25;122,93;134,31;130,18;155;111,34;120,2;159,14;135,67;104,65;153,35;86,5;130,01;84,32;140,91;94,33;137,23;146,49;140,35;104,75;159,36;117,51;112,79;161,38
001.010.0002 - Utilidades;006.0016 - Material de Escritório;58,9;64,14;83,72;62,7;60,59;43,89;63,27;79,05;64,38;64,3;55,14;50,47;77,02;38,81;70,38;45,11;68,26;80,42;69,74;55,44;63,45;60,18;71,75;77,18
001.010.0003 - Predial;006.0016 - Material de Escritório;20,51;22,8;19,37;21,22;21,44;15,31;22,67;22,5;25,4;22,47;22,62;16,57;18,67;10,75;25,32;15,1;22,35;22,14;26,11;19,34;21,03;18,73;23,29;24,12
001.001.0001 - Linha de Produção;006.0002 - Copa;7796,9;11563,17;10044,09;9462,06;10054,36;12950,34;11250,61;9367,11;11184,46;11960,04;9350,45;9204,85;11870,61;12070,58;8319,03;13054,94;8002,02;10285,03;7907,58;12097,14;7869,43;12911,26;9425,88;10150,49
001.001.0002 - Gerência de Produção;006.0002 - Copa;2002,04;1973,26;1640,58;2357,45;1810,47;1679,37;1476,79;1829,29;1986,22;2004,71;1478,29;2215,14;1714,19;2055,31;1671,74;1663,63;1811,37;1933,24;1779,06;2054,54;1764,76;2139,67;1555,74;2074,59
001.002.0001 - Equipe de Vendas;006.0002 - Copa;822,94;938,53;815,19;1022,53;922,36;1267,24;904,89;1267,97;878,28;1314,31;961,72;1073,27;1038,1;1131,96;1087,78;1059,85;994,2;954,51;1044,8;1051,13;1134;1477,76;775,77;1339,12
001.002.0002 - Marketing Digital;006.0002 - Copa;407,29;380,93;483,67;503,69;394,13;384,35;358,79;472,59;337,96;586,26;312,11;425,86;340,93;590,57;420,83;505,8;365,1;495,49;371,18;568,77;348,47;572,66;432,66;439,18
001.002.0003 - Pesquisa de Mercado;006.0002 - Copa;161,43;210,15;174,95;191,32;128,21;180,65;173,24;196,64;157;243,77;138,6;224,07;171,57;176,17;126,82;161,53;154,34;181,54;129,36;227,07;159,66;195,66;138,64;206,24
001.002.0004 - Gerência de Vendas;006.0002 - Copa;66,41;101,55;87,49;80,08;66,1;85,24;84,81;78,8;77,24;132,99;66,53;100,02;75,98;95,84;75,24;92,02;63,93;95,54;65,13;90,27;82,89;87,33;84,19;113,97
001.003.0001 - Recrutamento e Seleção;006.0002 - Copa;152,7;143,96;121,17;178,6;158,03;152,11;145,4;149,3;151,56;199,27;146,15;154,54;175,03;173,59;128,53;182,46;146,52;157,86;133,06;177,47;119,92;203,61;125,86;155,18
001.003.0002 - Treinamento e Desenvolvimento;006.0002 - Copa;116,56;123,03;137,18;137,22;103,78;148,82;138,99;128,93;103,77;178,32;105,05;150,14;150,44;134,98;117,36;161,54;107,02;138,38;124,02;131,12;122,84;140,35;111,77;155,89
001.003.0003 - Remuneração e Benefícios;006.0002 - Copa;111,3;127,5;93,94;96,95;112,68;125,02;93,02;91,33;111,64;120,15;97,41;110,5;86,28;100,02;95,24;137,51;87,19;101,65;76,76;102,91;112;108,26;95,68;125,92
001.003.0004 - Relações Trabalhistas;006.0002 - Copa;72,98;83,4;64,15;87,29;79,92;77,07;76,87;67,14;75,83;101,97;58,48;95,69;64,9;107,22;63,62;78,61;57,45;90,27;70,26;89,89;65,91;92,85;76,75;97,91
001.003.0005 - Gerência de RH;006.0002 - Copa;52,09;59,62;46,09;58,5;39,03;53,05;45,13;60,47;43,77;80,17;39,5;63,36;53,35;52,63;53,26;56,91;55,11;67,35;42,77;62,37;55,95;65,69;53,19;64,99
001.004.0001 - Contabilidade Geral;006.0002 - Copa;145,4;126,27;141,48;167,22;125,06;181,75;134,92;159,66;122,8;146,98;98,11;127,46;111,87;174,96;134,07;131,09;127,45;146,37;134,26;172,71;136,76;162,51;134,94;137
001.004.0002 - Planejamento Financeiro;006.0002 - Copa;84,36;79,9;72,29;82,19;65,88;95,42;91,35;90,68;82,37;100,37;64,32;79,94;77,16;114,93;87,72;86,77;88,15;96,89;87,29;81,61;81,71;120,07;66,03;99,09
001.004.0003 - Tesouraria;006.0002 - Copa;58,38;60,72;64,52;64,28;69,6;64,96;65,74;84,27;61,66;94;67,69;90,19;80,11;90,11;53,77;73,88;62,35;84,85;55,5;88,2;50,61;101,37;72,54;82,59
001.004.0004 - Controladoria;006.0002 - Copa;56,86;48,65;54,03;64,21;50,61;49,68;45,72;61,38;55,47;72,78;45,76;67,58;49,71;55,48;47,78;47,61;54,74;58,24;49,91;72,66;55,64;57,88;42,56;66,98
001.005.0001 - Pesquisa e Desenvolvimento;006.0002 - Copa;185,93;175,46;194,14;162,79;150,14;222,24;160,96;167,69;163,96;186,61;132,72;153,99;145,23;174,52;182,03;166,75;178,6;185,48;155,08;186,3;165,22;201,39;168,82;234,85
001.006.0001 - Testes de Qualidade;006.0002 - Copa;363,01;316,03;412,43;318,85;361,31;424;389;322,28;290,96;520,7;343,47;459,26;368,1;449,55;357,73;411,54;295,93;451,07;280,58;426,15;307,77;397,48;394,95;411,48
001.006.0002 - Inspeção de Produtos;006.0002 - Copa;111,07;124,22;105,46;100,33;82,6;116,57;88,28;116,29;80,61;123,75;100,01;123,55;82,24;116,55;79,83;135,58;96,81;114,26;113,14;119,28;94,06;114,95;102,65;123,71
001.006.0003 - Documentação Legal;006.0002 - Copa;48,24;46,23;49,68;65,57;38,03;58,35;40,83;44,18;45;61,61;35,24;56,2;49,1;53,1;50,24;56,12;54,47;56,86;40,91;71,94;43,44;71,39;51,71;53,36
001.007.0001 - Gerenciamento de Estoques;006.0002 - Copa;123,55;163,74;140,55;171,82;118,48;181,69;108,21;117;105,51;206,74;125,61;123,83;158,93;140,64;102,51;179;117,58;133,39;128,01;191,38;140,89;136,64;148,69;130,21
001.007.0002 - Transporte e Distribuição;006.0002 - Copa;92,92;137,08;98,43;112,15;115,34;109,51;112,24;99,48;118,5;151,11;116,5;127,74;127,68;133,59;122,74;137,16;128,83;110,33;127,8;132,19;100,1;153,3;109,38;139,78
001.007.0003 - Aquisição e Compras;006.0002 - Copa;55,99;78,28;65,17;69,25;73,35;65,35;74,06;76,78;70,28;71,71;58,16;69,47;80,27;94,03;66,52;68,43;74,6;93,89;62,14;78,56;72,27;71;51,89;93,01
001.007.0004 - Planejamento de Suprimentos;006.0002 - Copa;16,05;17,39;16,31;19,9;18,31;20,57;17,13;19,42;17,79;25,61;13,27;18,23;13,89;23,99;15,63;21,22;14,95;19,78;13,38;21,47;15,58;18,11;16,61;20,43
001.008.0001 - Suporte Técnico;006.0002 - Copa;208,57;190,19;219,39;269,04;197,35;238,89;183,79;212,28;166,95;305,3;209,14;214,33;200,69;272,59;218,55;201,43;180,56;231,48;169,62;270,7;225,31;266,61;199,2;218,62
001.008.0002 - Desenvolvimento de Software;006.0002 - Copa;171,77;150,72;159,28;137,33;159,17;152,93;113,91;147,02;132,13;190,99;153,98;161,45;143,38;201,86;150,1;139,82;150,99;175,47;159,84;194,87;170,22;225,55;149,62;162,86
001.008.0003 - Gerenciamento de Redes;006.0002 - Copa;108,15;104,42;92,26;95,72;89,72;123,48;79,61;100,94;95,33;116,77;76,81;101,81;101,59;141,41;76,58;95,31;108,19;133,76;97,2;114,01;103,49;104,57;105,39;129,02
001.008.0004 - Segurança da Informação;006.0002 - Copa;52,53;57,04;50,11;52,76;49,82;66,12;45,45;50,96;44,83;73,52;48,39;54,03;54,45;50,82;51,98;55,49;52,31;50,78;39,65;71,8;46,48;52,87;50,55;49,57
001.009.0001 - Novos Projetos;006.0002 - Copa;144,15;152,47;141,04;120,19;108,87;179,67;116,77;147,62;113,64;163,38;137,36;160,91;128,89;152,93;123,14;166,17;114,44;185,29;116,43;193,1;101,23;177,8;140,45;133,97
